timestamp_ms,temp,hum,ldr
660025,25.80,49.00,1472
665025,25.80,49.00,1475
670025,25.80,49.00,1472
675025,25.80,49.00,1481
680025,25.80,49.00,1478
685025,25.80,49.00,1482
690025,25.80,49.00,1488
695025,25.80,49.00,1488
700025,25.80,49.00,1471
705025,25.80,49.00,1477
710025,25.80,49.00,1487
715025,25.80,49.00,1482
720025,25.80,49.00,1483
725025,25.80,49.00,1481
730025,25.80,49.00,1488
735025,25.80,49.00,1475
740025,25.80,49.00,1487
745025,25.80,49.00,1488
750025,25.80,49.00,1491
755025,25.80,49.00,1478
760025,25.80,49.00,1475
765025,25.80,49.00,1475
770025,25.80,49.00,1483
775025,25.80,49.00,1482
780025,25.80,49.00,1479
785025,25.80,49.00,1477
790025,25.80,49.00,1477
795025,25.80,49.00,1492
800025,25.80,49.00,1488
805025,25.80,49.00,1483
810025,25.80,49.00,1498
815025,25.80,49.00,1485
820025,25.80,49.00,1488
825025,25.80,49.00,1491
830025,25.80,49.00,1486
835025,25.80,49.00,1498
840025,25.80,49.00,1487
845025,25.80,49.00,1485
850025,25.80,49.00,1617
855025,25.80,49.00,1699
860025,25.80,49.00,1698
865025,25.80,49.00,1712
870025,25.80,49.00,1680
875025,25.80,49.00,1680
880025,25.80,49.00,1698
885025,25.80,49.00,1691
890025,25.80,49.00,1680
895025,25.80,49.00,1693
900025,25.80,49.00,1693
905025,25.80,49.00,1680
5026,25.80,49.00,1855
10025,25.30,54.00,1813
15025,25.30,54.00,1811
20025,25.30,53.00,1815
25025,25.30,53.00,1798
30025,25.30,52.00,1809
35025,25.30,52.00,1807
40025,25.30,52.00,1805
45025,25.30,52.00,1811
50025,25.30,51.00,1805
55025,25.30,51.00,1816
60025,25.30,51.00,1806
65025,25.30,51.00,1814
70025,25.30,51.00,1803
75025,25.30,51.00,1806
80025,25.30,51.00,1807
85025,25.30,51.00,1799
90025,25.30,51.00,1804
95025,25.30,51.00,1810
100025,25.30,51.00,1810
105025,25.30,51.00,1806
110025,25.30,51.00,1807
115025,25.30,51.00,1810
120025,25.30,51.00,1808
125025,25.30,51.00,1823
130025,25.30,51.00,1814
135025,25.30,51.00,1810
5026,24.50,56.00,3673
10025,24.50,56.00,3725
15025,24.50,56.00,3713
20025,24.50,56.00,3792
25025,24.50,56.00,3619
30025,24.80,57.00,3627
35025,24.80,57.00,3632
40025,24.80,57.00,3632
45025,24.80,57.00,3633
50025,24.80,57.00,3636
55025,24.80,57.00,3616
60025,24.80,57.00,3580
65025,24.80,57.00,3579
70025,24.80,57.00,3573
75025,24.80,57.00,3575
80025,24.80,57.00,3583
5026,24.80,57.00,3596
10025,24.80,57.00,3559
15025,24.80,57.00,3568
20025,24.80,57.00,3563
25025,24.80,57.00,3565
30025,24.80,57.00,3555
35025,24.80,56.00,3568
40025,24.80,56.00,3558
45025,24.80,56.00,3555
50025,24.80,56.00,3561
55025,24.80,56.00,3559
60025,24.80,56.00,3564
65025,24.80,56.00,3538
70025,24.80,56.00,3540
75025,24.80,56.00,3540
80025,24.80,56.00,3543
85025,24.80,56.00,3542
90025,24.80,56.00,3541
95025,24.80,56.00,3542
100025,24.80,56.00,3549
105025,24.80,56.00,3531
110025,24.80,56.00,3520
115025,24.80,56.00,3510
120025,24.80,56.00,3521
125025,24.80,56.00,3520
130025,24.80,56.00,3553
135025,24.80,56.00,3557
140025,24.80,56.00,3560
145025,24.80,56.00,3564
150025,24.80,56.00,3563
155025,24.80,56.00,3559
160025,24.80,56.00,3556
165025,24.80,56.00,3557
170025,24.80,56.00,3568
175025,24.80,56.00,3568
180025,24.80,55.00,3567
185025,24.80,55.00,3567
190025,24.80,55.00,3551
195025,24.80,55.00,3559
200025,24.80,55.00,3562
205025,25.00,55.00,3615
210025,25.30,55.00,3518
215025,25.30,55.00,3523
220025,25.30,55.00,3526
225025,25.30,55.00,3537
230025,25.30,55.00,3537
235025,25.30,55.00,3533
240025,25.30,55.00,3527
245025,25.30,55.00,3531
250025,25.30,55.00,3535
255025,25.30,55.00,3525
260025,25.30,55.00,3523
265025,25.30,55.00,3525
270025,25.30,55.00,3536
275025,25.30,55.00,3527
280025,25.30,55.00,3541
285025,25.30,55.00,3530
290025,25.30,55.00,3534
295025,25.30,54.00,3519
300025,25.30,54.00,3520
305025,25.30,54.00,3530
310025,25.30,54.00,3533
315025,25.30,54.00,3526
320025,25.30,54.00,3536
325025,25.30,54.00,3529
330025,25.30,54.00,3533
335025,25.30,54.00,3519
340025,25.30,54.00,3529
345025,25.30,54.00,3523
350025,25.30,54.00,3531
355025,25.30,54.00,3529
360025,25.30,54.00,3523
365025,25.30,54.00,3522
370025,25.30,54.00,3527
375025,25.30,54.00,3534
380025,25.30,54.00,3531
385025,25.30,54.00,3542
390025,25.30,54.00,3538
395025,25.30,54.00,3538
400025,25.30,54.00,3539
405025,25.30,54.00,3538
410025,25.30,54.00,3543
415025,25.30,54.00,3533
420025,25.30,54.00,3543
425025,25.30,54.00,3535
430025,25.30,54.00,3542
435025,25.30,54.00,3538
440025,25.30,54.00,3545
445025,25.30,54.00,3537
450025,25.30,54.00,3538
455025,25.30,54.00,3536
460025,25.30,54.00,3536
465025,25.30,54.00,3541
470025,25.30,54.00,3533
475025,25.30,54.00,3536
480025,25.30,54.00,3534
485025,25.30,54.00,3530
490025,25.30,54.00,3521
495025,25.30,54.00,3530
500025,25.30,54.00,3536
505025,25.30,53.00,3536
510025,25.30,53.00,3536
515025,25.30,53.00,3537
520025,25.30,53.00,3535
525025,25.60,53.00,3535
530025,25.80,53.00,3527
535025,25.80,53.00,3524
540025,25.80,53.00,3529
545025,25.80,53.00,3533
550025,25.80,53.00,3546
555025,25.80,53.00,3538
560025,25.80,53.00,3543
565025,25.80,53.00,3537
570025,25.80,53.00,3535
575025,25.80,53.00,3539
580025,25.80,53.00,3545
585025,25.80,53.00,3540
590025,25.80,53.00,3539
595025,25.80,53.00,3535
600025,25.80,53.00,3547
605025,25.80,53.00,3573
610025,25.80,53.00,3542
615025,25.80,53.00,3547
620025,25.80,53.00,3541
625025,25.80,53.00,3543
630025,25.80,53.00,3541
635025,25.80,53.00,3542
640025,25.80,53.00,3552
645025,25.80,53.00,3554
650025,25.80,53.00,3546
655025,25.80,53.00,3543
660025,25.80,53.00,3550
665025,25.80,53.00,3542
670025,25.80,53.00,3537
675025,25.80,53.00,3549
680025,25.80,53.00,3552
685025,25.80,53.00,3549
690025,25.80,53.00,3537
695025,25.80,53.00,3536
700025,25.80,53.00,3536
705025,25.80,53.00,3536
710025,25.80,53.00,3539
715025,25.80,53.00,3543
720025,25.80,53.00,3536
725025,25.80,53.00,3531
730025,25.80,53.00,3532
735025,25.80,53.00,3542
740025,25.80,53.00,3581
745025,25.80,53.00,3583
750025,25.80,53.00,3582
755025,25.80,53.00,3583
760025,25.80,53.00,3536
765025,25.80,53.00,3536
770025,25.80,53.00,3542
775025,25.80,53.00,3546
780025,25.80,53.00,3546
785025,25.80,53.00,3536
790025,25.80,53.00,3547
795025,25.80,52.00,3553
800025,25.80,52.00,3549
805025,25.80,52.00,3549
810025,25.80,52.00,3539
815025,25.80,52.00,3536
820025,25.80,52.00,3534
825025,25.80,52.00,3531
830025,25.80,52.00,3535
835025,25.80,52.00,3534
840025,25.80,52.00,3536
845025,25.80,52.00,3536
850025,25.80,52.00,3531
855025,25.80,52.00,3541
860025,25.80,52.00,3545
865025,25.80,52.00,3550
870025,25.80,52.00,3545
875025,25.80,52.00,3548
880025,25.80,52.00,3555
885025,25.80,52.00,3543
890025,25.80,52.00,3525
895025,25.80,52.00,3530
900025,25.80,52.00,3534
905025,25.80,52.00,3545
910025,25.80,52.00,3546
915025,25.80,52.00,3568
920025,25.80,52.00,3568
925025,25.80,52.00,3565
930025,25.80,52.00,3565
935025,25.80,52.00,3568
940025,25.80,52.00,3566
945025,25.80,52.00,3579
950025,25.80,52.00,3571
955025,25.80,52.00,3579
960025,25.80,52.00,3574
965025,25.80,52.00,3568
970025,25.80,52.00,3565
975025,25.80,52.00,3568
980025,25.80,52.00,3570
985025,25.80,52.00,3570
990025,25.80,52.00,3567
995025,25.80,52.00,3569
1000025,25.80,52.00,3571
1005025,25.80,52.00,3569
1010025,25.80,52.00,3570
1015025,25.80,52.00,3568
1020025,25.80,52.00,3568
1025025,25.80,52.00,3568
1030025,25.80,52.00,3574
1035025,25.80,52.00,3577
1040025,25.80,52.00,3581
1045025,25.80,52.00,3579
1050025,25.80,52.00,3571
1055025,25.80,52.00,3568
1060025,25.80,52.00,3566
1065025,25.80,52.00,3569
1070025,25.80,52.00,3568
1075025,25.80,52.00,3575
1080025,25.80,52.00,3578
1085025,25.80,52.00,3578
1090025,25.80,52.00,3570
1095025,25.80,52.00,3566
1100025,25.80,52.00,3568
1105025,25.80,53.00,3566
1110025,25.80,53.00,3568
1115025,25.80,53.00,3566
1120025,25.80,53.00,3565
1125025,25.80,53.00,3564
1130025,25.80,53.00,3568
1135025,25.80,53.00,3567
1140025,25.80,53.00,3561
1145025,25.80,53.00,3563
1150025,25.80,53.00,3570
1155025,25.80,53.00,3570
1160025,25.80,53.00,3577
1165025,25.80,53.00,3571
1170025,25.80,53.00,3569
1175025,25.80,53.00,3569
1180025,25.80,53.00,3568
1185025,25.80,53.00,3566
1190025,25.80,53.00,3583
1195025,25.80,53.00,3568
1200025,25.80,53.00,3566
1205025,25.80,53.00,3550
1210025,25.80,53.00,3563
1215025,25.80,53.00,3553
1220025,25.80,53.00,3545
1225025,25.80,53.00,3552
1230025,25.80,53.00,3567
1235025,25.80,53.00,3572
1240025,25.80,53.00,3577
1245025,25.80,53.00,3570
1250025,25.80,53.00,3568
1255025,25.80,53.00,3568
1260025,25.80,53.00,3570
1265025,25.80,53.00,3574
1270025,25.80,53.00,3565
1275025,25.80,53.00,3568
1280025,25.80,53.00,3557
1285025,25.80,53.00,3559
1290025,25.80,53.00,3565
1295025,25.80,53.00,3569
1300025,25.80,53.00,3567
1305025,25.80,53.00,3568
1310025,25.80,53.00,3567
1315025,25.80,53.00,3568
1320025,25.80,53.00,3603
1325025,25.80,53.00,3573
1330025,25.80,53.00,3582
1335025,25.80,53.00,3569
1340025,25.80,53.00,3568
1345025,25.80,53.00,3575
1350025,25.80,53.00,3563
1355025,25.80,53.00,3563
1360025,25.80,53.00,3568
1365025,25.80,53.00,3577
1370025,25.80,53.00,3570
1375025,25.80,52.00,3569
1380025,25.80,52.00,3568
1385025,25.80,52.00,3574
1390025,25.80,52.00,3572
1395025,25.80,52.00,3577
1400025,25.80,52.00,3579
1405025,25.80,52.00,3579
1410025,25.80,52.00,3575
1415025,25.80,52.00,3559
1420025,25.80,53.00,3555
1425025,26.20,53.00,3548
1430025,26.20,53.00,3551
1435025,26.20,53.00,3541
1440025,26.20,53.00,3543
1445025,26.20,52.00,3538
1450025,26.20,52.00,3543
1455025,26.20,52.00,3600
1460025,26.20,53.00,3655
1465025,26.20,53.00,3506
1470025,26.20,53.00,3509
1475025,26.20,53.00,3514
5026,26.20,53.00,3600
10025,26.20,53.00,3549
15025,26.20,52.00,3553
20025,26.20,52.00,3546
25025,26.20,52.00,3551
30025,26.20,52.00,3547
35025,26.20,52.00,3552
40025,26.20,52.00,3549
45025,26.20,52.00,3555
50025,26.20,52.00,3555
55025,26.20,52.00,3547
60025,26.20,52.00,3546
65025,26.20,52.00,3541
70025,26.20,52.00,3575
75025,26.20,52.00,3583
80025,26.20,52.00,3583
85025,26.20,52.00,3583
90025,26.20,52.00,3575
95025,26.20,52.00,3583
100025,26.20,52.00,3583
105025,26.20,52.00,3599
110025,26.20,51.00,3583
115025,26.20,51.00,3583
120025,26.20,51.00,3597
125025,26.20,51.00,3583
130025,26.20,51.00,3600
135025,26.20,51.00,3553
140025,26.20,51.00,3551
145025,26.20,51.00,3551
150025,26.20,51.00,3563
155025,26.20,51.00,3560
160025,26.20,51.00,3563
165025,26.20,51.00,3559
170025,26.20,51.00,3562
175025,26.20,51.00,3563
180025,26.20,51.00,3560
185025,26.20,51.00,3583
190025,26.20,51.00,3582
195025,26.20,51.00,3552
200025,26.20,51.00,3559
205025,26.20,51.00,3551
210025,26.20,51.00,3541
215025,26.20,51.00,3549
220025,26.20,51.00,3551
225025,26.20,51.00,3555
230025,26.20,51.00,3546
235025,26.20,51.00,3554
240025,26.20,51.00,3567
245025,26.20,51.00,3558
250025,26.20,51.00,3573
255025,26.20,51.00,3568
260025,26.20,51.00,3561
265025,26.20,51.00,3568
270025,26.20,51.00,3554
275025,26.20,51.00,3555
280025,26.20,51.00,3552
285025,26.20,51.00,3555
290025,26.20,51.00,3555
295025,26.20,51.00,3543
300025,26.20,51.00,3573
305025,26.20,51.00,3563
310025,26.20,51.00,3568
315025,26.20,51.00,3557
320025,26.20,51.00,3553
325025,26.20,51.00,3558
330025,26.20,51.00,3549
335025,26.20,51.00,3551
340025,26.20,51.00,3564
345025,26.20,51.00,3551
350025,26.20,51.00,3556
355025,26.20,51.00,3551
360025,26.20,51.00,3558
365025,26.20,51.00,3551
370025,26.20,51.00,3557
375025,26.20,51.00,3553
380025,26.20,51.00,3562
385025,26.20,51.00,3555
390025,26.20,51.00,3555
395025,26.20,51.00,3555
400025,26.20,51.00,3553
405025,26.20,51.00,3562
410025,26.20,51.00,3551
415025,26.20,51.00,3536
420025,26.20,51.00,3553
425025,26.20,51.00,3578
430025,26.20,51.00,3583
435025,26.20,51.00,3598
440025,26.20,51.00,3603
445025,26.20,51.00,3601
450025,26.20,51.00,3583
455025,26.20,51.00,3598
460025,26.20,51.00,3601
465025,26.20,50.00,3597
470025,26.20,50.00,3597
475025,26.20,50.00,3597
480025,26.20,50.00,3602
485025,26.20,50.00,3600
490025,26.20,50.00,3597
495025,26.20,50.00,3606
500025,26.20,50.00,3597
505025,26.20,50.00,3601
510025,26.20,50.00,3600
515025,26.20,50.00,3565
520025,26.20,50.00,3568
525025,26.20,50.00,3562
530025,26.20,50.00,3507
535025,26.20,50.00,3563
540025,26.20,50.00,3563
545025,26.20,50.00,3558
550025,26.20,50.00,3568
555025,26.20,50.00,3565
560025,26.20,50.00,3557
565025,26.20,50.00,3556
570025,26.20,50.00,3558
575025,26.20,50.00,3552
580025,26.20,50.00,3568
585025,26.20,50.00,3568
590025,26.20,50.00,3569
595025,26.20,50.00,3567
600025,26.20,50.00,3568
605025,26.20,50.00,3570
610025,26.20,50.00,3567
615025,26.20,50.00,3557
620025,26.20,50.00,3559
625025,26.20,50.00,3552
630025,26.20,50.00,3551
635025,26.20,50.00,3552
640025,26.20,50.00,3552
645025,26.20,50.00,3555
650025,26.20,50.00,3562
655025,26.20,50.00,3558
660025,26.20,50.00,3554
665025,26.20,50.00,3552
670025,26.20,50.00,3555
675025,26.20,50.00,3551
680025,26.20,50.00,3553
685025,26.20,50.00,3551
690025,26.20,50.00,3549
695025,26.20,50.00,3546
700025,26.20,50.00,3553
705025,26.20,50.00,3558
710025,26.20,50.00,3549
715025,26.20,50.00,3545
720025,26.20,50.00,3543
725025,26.20,50.00,3546
730025,26.20,50.00,3544
735025,26.20,50.00,3537
740025,26.20,50.00,3547
745025,26.20,50.00,3550
750025,26.20,50.00,3550
755025,26.20,50.00,3542
760025,26.20,50.00,3548
765025,26.20,50.00,3551
770025,26.20,50.00,3551
775025,26.20,50.00,3555
780025,26.20,50.00,3547
785025,26.20,50.00,3558
790025,26.20,50.00,3558
795025,26.20,50.00,3552
800025,26.20,50.00,3551
805025,26.20,50.00,3555
810025,26.20,50.00,3546
815025,26.20,50.00,3538
820025,26.20,50.00,3552
825025,26.20,50.00,3551
830025,26.20,50.00,3553
835025,26.20,49.00,3541
840025,26.20,49.00,3537
845025,26.20,49.00,3539
850025,26.20,49.00,3536
855025,26.20,49.00,3550
860025,26.20,49.00,3548
865025,26.20,49.00,3543
870025,26.20,49.00,3536
875025,26.20,49.00,3536
880025,26.20,49.00,3545
885025,26.20,49.00,3536
890025,26.20,49.00,3523
895025,26.20,49.00,3537
900025,26.20,49.00,3558
905025,26.20,49.00,3573
910025,26.20,49.00,3567
915025,26.20,49.00,3569
920025,26.20,49.00,3573
925025,26.20,49.00,3567
930025,26.20,49.00,3560
935025,26.20,49.00,3567
940025,26.20,49.00,3568
945025,26.20,49.00,3566
950025,26.20,49.00,3566
955025,26.20,49.00,3525
960025,26.20,49.00,3535
965025,26.20,49.00,3526
970025,26.20,49.00,3526
975025,26.20,49.00,3539
980025,26.20,49.00,3533
985025,26.20,49.00,3534
990025,26.20,49.00,3531
995025,26.20,49.00,3538
1000025,26.20,49.00,3525
1005025,26.20,49.00,3530
1010025,26.20,49.00,3531
1015025,26.20,49.00,3536
1020025,26.20,49.00,3536
1025025,26.20,49.00,3532
1030025,26.20,49.00,3535
1035025,26.20,49.00,3536
1040025,26.20,49.00,3536
1045025,26.20,49.00,3549
1050025,26.20,49.00,3555
1055025,26.20,49.00,3554
1060025,26.20,49.00,3568
1065025,26.20,49.00,3568
1070025,26.20,49.00,3568
1075025,26.20,49.00,3579
1080025,26.20,49.00,3583
1085025,26.20,49.00,3583
1090025,26.20,49.00,3606
1095025,26.20,49.00,3603
1100025,26.20,49.00,3613
1105025,26.20,49.00,3597
1110025,26.20,49.00,3573
1115025,26.20,49.00,3565
1120025,26.20,49.00,3559
1125025,26.20,49.00,3550
1130025,26.20,49.00,3558
1135025,26.20,49.00,3558
1140025,26.20,49.00,3559
1145025,26.20,49.00,3559
1150025,26.20,49.00,3557
1155025,26.20,49.00,3559
1160025,26.20,49.00,3559
1165025,26.20,49.00,3559
1170025,26.20,49.00,3539
1175025,26.20,49.00,3558
1180025,26.20,49.00,3542
1185025,26.20,49.00,3543
1190025,26.20,49.00,3558
1195025,26.20,49.00,3563
1200025,26.20,49.00,3567
1205025,26.20,49.00,3530
1210025,26.20,49.00,3529
1215025,26.20,49.00,3546
1220025,26.20,49.00,3530
1225025,26.20,49.00,3538
1230025,26.20,49.00,3536
1235025,26.20,49.00,3535
1240025,26.20,49.00,3525
1245025,26.20,49.00,3529
1250025,26.20,49.00,3521
1255025,26.20,49.00,3520
1260025,26.20,49.00,3508
1265025,26.20,49.00,3513
1270025,26.20,49.00,3513
1275025,26.20,49.00,3513
1280025,26.20,49.00,3520
1285025,26.20,49.00,3529
1290025,26.20,49.00,3527
1295025,26.20,49.00,3528
1300025,26.20,49.00,3537
1305025,26.20,49.00,3525
1310025,26.20,49.00,3534
1315025,26.20,49.00,3531
1320025,26.20,49.00,3519
1325025,26.20,49.00,3515
1330025,26.20,49.00,3515
1335025,26.20,49.00,3511
1340025,26.20,49.00,3507
1345025,26.20,49.00,3505
1350025,26.20,49.00,3505
1355025,26.20,49.00,3509
1360025,26.20,49.00,3520
1365025,26.20,49.00,3504
1370025,26.20,49.00,3519
1375025,26.20,49.00,3499
1380025,26.20,49.00,3507
1385025,26.20,49.00,3511
1390025,26.20,49.00,3502
1395025,26.20,49.00,3489
1400025,26.20,49.00,3493
1405025,26.20,49.00,3503
1410025,26.20,49.00,3503
1415025,26.20,49.00,3506
1420025,26.20,49.00,3518
1425025,26.20,49.00,3505
1430025,26.20,49.00,3507
1435025,26.20,49.00,3503
1440025,26.20,49.00,3505
1445025,26.20,49.00,3505
1450025,26.20,49.00,3495
1455025,26.20,49.00,3494
1460025,26.20,49.00,3499
1465025,26.20,49.00,3508
1470025,26.20,49.00,3506
1475025,26.20,50.00,3519
1480025,26.20,50.00,3507
1485025,26.20,50.00,3527
1490025,26.20,50.00,3525
1495025,26.20,50.00,3536
1500025,26.20,50.00,3538
1505025,26.20,50.00,3539
1510025,26.20,50.00,3550
1515025,26.20,50.00,3553
1520025,26.20,50.00,3566
1525025,26.20,50.00,3571
1530025,26.20,50.00,3583
1535025,26.20,50.00,3583
1540025,26.20,50.00,3583
1545025,26.20,50.00,3583
1550025,26.20,50.00,3583
1555025,26.20,50.00,3583
1560025,26.20,50.00,3583
1565025,26.20,50.00,3581
1570025,26.20,50.00,3583
1575025,26.20,50.00,3604
1580025,26.20,50.00,3603
1585025,26.20,50.00,3610
1590025,26.20,50.00,3602
1595025,26.20,50.00,3583
1600025,26.20,50.00,3607
1605025,26.20,50.00,3583
1610025,26.20,50.00,3583
1615025,26.20,50.00,3583
1620025,26.20,50.00,3583
1625025,26.20,50.00,3583
1630025,26.20,50.00,3600
1635025,26.20,50.00,3582
1640025,26.20,50.00,3575
1645025,26.20,50.00,3571
1650025,26.20,50.00,3571
1655025,26.20,50.00,3573
1660025,26.20,50.00,3538
1665025,26.20,50.00,3522
1670025,26.20,50.00,3533
1675025,26.20,50.00,3545
1680025,26.20,50.00,3553
1685025,26.20,50.00,3539
1690025,26.20,50.00,3545
1695025,26.20,50.00,3555
1700025,26.20,50.00,3558
1705025,26.20,50.00,3577
1710025,26.20,50.00,3583
1715025,26.20,50.00,3557
1720025,26.20,50.00,3511
1725025,26.20,50.00,3495
1730025,26.20,50.00,3495
1735025,26.20,50.00,3490
1740025,26.20,51.00,3499
1745025,26.20,51.00,3487
1750025,26.20,51.00,3489
1755025,26.20,51.00,3474
1760025,26.20,51.00,3478
1765025,26.20,51.00,3477
1770025,26.20,51.00,3461
1775025,26.20,51.00,3472
1780025,26.20,51.00,3486
1785025,26.20,51.00,3470
1790025,26.20,51.00,3472
1795025,26.20,51.00,3471
1800025,26.20,51.00,3471
1805025,26.20,51.00,3467
1810025,26.20,51.00,3469
1815025,26.20,51.00,3472
1820025,26.20,51.00,3472
1825025,26.20,51.00,3473
1830025,26.20,51.00,3462
1835025,26.20,51.00,3463
1840025,26.20,51.00,3475
1845025,26.20,51.00,3466
1850025,26.20,51.00,3470
1855025,26.20,51.00,3465
1860025,26.20,51.00,3471
1865025,26.20,51.00,3473
1870025,26.20,51.00,3475
1875025,26.20,51.00,3482
1880025,26.20,51.00,3483
1885025,26.20,51.00,3481
1890025,26.20,51.00,3487
1895025,26.20,51.00,3506
1900025,26.20,51.00,3495
1905025,26.20,51.00,3520
1910025,26.20,51.00,3520
1915025,26.20,51.00,3519
1920025,26.20,51.00,3523
1925025,26.20,51.00,3513
1930025,26.20,51.00,3520
1935025,26.20,51.00,3520
1940025,26.20,51.00,3521
1945025,26.20,51.00,3854
1950025,26.20,51.00,3841
1955025,26.20,52.00,3834
1960025,26.20,53.00,3825
1965025,26.20,53.00,3828
1970025,26.20,53.00,3507
1975025,26.20,53.00,3504
1980025,26.20,52.00,3501
1985025,26.20,52.00,3507
1990025,26.20,52.00,3503
1995025,26.20,52.00,3509
2000025,26.20,51.00,3511
2005000,26.20,51.00,3498
2010000,26.20,51.00,3493
2015000,26.20,51.00,3504
2020000,26.20,51.00,3504
2025000,26.20,51.00,3506
2030000,26.20,51.00,3504
2035000,26.20,51.00,3513
2040000,26.20,51.00,3515
2045000,26.20,51.00,3522
2050000,26.20,51.00,3520
2055000,26.20,51.00,3534
2060001,26.20,51.00,3536
2065000,26.20,51.00,3520
2070000,26.20,51.00,3511
2075000,26.20,51.00,3529
2080000,26.20,51.00,3530
2085000,26.20,51.00,3524
2090000,26.20,51.00,3521
2095000,26.20,51.00,3526
2100000,26.20,51.00,3524
2105000,26.20,51.00,3524
2110000,26.20,51.00,3525
2115000,26.20,51.00,3526
2120000,26.20,51.00,3523
2125000,26.20,51.00,3536
2130000,26.20,51.00,3538
2135000,26.20,51.00,3536
2140000,26.20,51.00,3526
2145000,26.20,51.00,3531
2150000,26.20,51.00,3529
2155000,26.20,51.00,3525
2160000,26.20,51.00,3536
2165025,26.20,51.00,3539
2170025,26.20,51.00,3536
2175025,26.20,51.00,3533
2180025,26.20,51.00,3533
2185025,26.20,51.00,3534
2190001,26.20,51.00,3535
2195000,26.20,51.00,3541
2200000,26.20,51.00,3539
2205000,26.20,51.00,3543
2210000,26.20,51.00,3544
2215025,26.20,51.00,3536
2220025,26.20,51.00,3524
2225025,26.20,51.00,3536
2230000,26.20,51.00,3535
2235000,26.20,51.00,3536
2240000,26.20,51.00,3552
2245000,26.20,51.00,3543
2250000,26.20,51.00,3558
2255000,26.20,51.00,3558
2260000,26.20,51.00,3555
2265000,26.20,51.00,3948
2270000,26.20,51.00,3887
2275000,26.20,52.00,3698
2280000,26.20,52.00,3581
2285000,26.20,52.00,3577
2290000,26.20,52.00,3569
2295000,26.20,51.00,3568
2300000,26.20,51.00,3557
2305000,26.20,51.00,3562
2310000,26.20,51.00,3549
2315000,26.20,51.00,3567
2320000,26.20,51.00,3561
2325000,26.20,51.00,3568
2330000,26.20,51.00,3563
2335000,26.20,51.00,3569
2340000,26.20,51.00,3566
2345001,26.20,51.00,3569
2350000,26.20,51.00,3568
2355000,26.20,51.00,3563
2360001,26.20,51.00,3559
2365025,26.20,51.00,3557
2370025,26.20,51.00,3579
2375025,26.20,51.00,3559
2380025,26.20,51.00,3567
2385025,26.20,51.00,3568
2390025,26.20,51.00,3568
2395025,26.20,51.00,3563
2400025,26.20,51.00,3566
2405025,26.20,51.00,3577
2410025,26.20,51.00,3559
2415025,26.20,51.00,3559
2420025,26.20,51.00,3563
2425025,26.20,51.00,3561
2430025,26.20,51.00,3574
2435025,26.20,51.00,3570
2440025,26.20,51.00,3573
2445025,26.20,51.00,3570
2450025,26.20,51.00,3568
2455025,26.20,51.00,3571
2460025,26.20,51.00,3563
2465025,26.20,51.00,3569
2470025,26.20,51.00,3559
2475025,26.20,51.00,3583
2480025,26.20,51.00,3583
2485025,26.20,51.00,3581
2490025,26.20,51.00,3574
2495025,26.20,51.00,3583
2500025,26.20,51.00,3583
2505025,26.20,51.00,3600
2510025,26.20,51.00,3598
2515025,26.20,51.00,3583
2520025,26.20,51.00,3598
2525025,26.20,51.00,3600
2530025,26.20,51.00,3583
2535025,26.20,51.00,3574
2540025,26.20,51.00,3597
2545025,26.20,51.00,3578
2550025,26.20,51.00,3569
2555025,26.20,51.00,3583
2560025,26.20,51.00,3600
2565025,26.20,51.00,3600
2570025,26.20,51.00,3602
2575025,26.20,51.00,3614
2580025,26.20,51.00,3600
2585000,26.20,51.00,3602
2590025,26.20,51.00,3600
2595025,26.20,51.00,3583
2600025,26.20,51.00,3579
2605025,26.20,51.00,3583
2610025,26.20,51.00,3605
2615025,26.20,51.00,3603
2620025,26.20,51.00,3599
2625025,26.20,51.00,3619
2630025,26.20,51.00,3600
2635025,26.20,51.00,3601
2640025,26.20,51.00,3600
2645025,26.20,51.00,3605
2650025,26.20,51.00,3603
2655025,26.20,51.00,3610
2660025,26.20,51.00,3583
2665025,26.20,51.00,3600
2670025,26.20,51.00,3600
2675025,26.20,51.00,3607
2680025,26.20,51.00,3605
2685025,26.20,51.00,3603
2690025,26.20,51.00,3611
2695025,26.20,51.00,3601
2700025,26.20,51.00,3607
2705025,26.20,51.00,3606
2710025,26.20,51.00,3613
2715025,26.20,51.00,3612
2720025,26.20,51.00,3602
2725025,26.20,51.00,3597
2730025,26.20,51.00,3611
2735025,26.20,51.00,3605
2740025,26.20,51.00,3607
2745025,26.20,51.00,3603
2750025,26.20,51.00,3600
2755025,26.20,51.00,3609
2760025,26.20,51.00,3605
2765025,26.20,51.00,3611
2770025,26.20,51.00,3617
2775025,26.20,51.00,3611
2780025,26.20,51.00,3615
2785025,26.20,51.00,3621
2790025,26.20,51.00,3614
2795025,26.20,51.00,3632
2800025,26.20,51.00,3631
2805025,26.20,51.00,3630
2810025,26.20,52.00,3609
2815025,26.20,52.00,3631
2820025,26.20,51.00,3627
2825025,26.20,51.00,3626
2830025,26.20,52.00,3612
2835025,26.20,52.00,3617
2840025,26.20,52.00,3620
2845025,26.20,52.00,3607
2850025,26.20,52.00,3616
2855025,26.20,52.00,3623
2860025,26.20,52.00,3617
2865025,26.20,52.00,3613
2870025,26.20,52.00,3621
2875025,26.20,52.00,3615
2880025,26.20,51.00,3606
